15.116|49.0156|49.0156|61.7499|61.7499|74.4842|74.4842|74.4842|74.4842|87.0612|87.0612|99.6381|99.6381|64.4225|64.4225|29.2068|29.2068|24.6271|24.6271|22.8145|22.8145|19.4741|19.4741|19.2399|19.2399|5.3621|5.3621|3.4488|3.4488|4.8591|4.8591|3.4242|3.4242|2.8749|2.8749|1.8293|1.8293|1.9362|1.9362|1.6240|1.6240|1.4757|1.4757|0.9884|0.9884|0.8541|0.8541|0.6462|0.6462|0.5645|0.5645|0.3726|0.3726|0.3054|0.3054|0.2739|0.2739|0.2148|0.2148|0.2001|0.2001
15.139|15.4104|15.4104|81.2288|81.2288|147.0473|147.0473|147.0473|147.0473|104.0810|104.0810|61.1147|61.1147|35.6326|35.6326|10.1505|10.1505|27.3926|27.3926|29.6753|29.6753|8.9274|8.9274|11.8745|11.8745|9.4844|9.4844|7.3469|7.3469|3.0611|3.0611|2.1647|2.1647|1.9276|1.9276|1.2114|1.2114|0.8350|0.8350|0.7276|0.7276|0.7458|0.7458|0.7115|0.7115|0.8291|0.8291|0.6974|0.6974|0.6227|0.6227|0.2866|0.2866|0.1905|0.1905|0.1030|0.1030|0.0469|0.0469|0.0304|0.0304
15.163|6.3723|6.3723|66.9701|66.9701|127.5679|127.5679|127.5679|127.5679|89.9803|89.9803|52.3927|52.3927|34.0168|34.0168|15.6409|15.6409|25.4312|25.4312|23.7748|23.7748|11.5920|11.5920|9.7268|9.7268|5.0431|5.0431|4.8614|4.8614|2.9546|2.9546|1.7723|1.7723|1.0379|1.0379|1.4024|1.4024|1.2487|1.2487|1.1432|1.1432|0.8974|0.8974|0.6233|0.6233|1.0093|1.0093|0.8118|0.8118|0.5487|0.5487|0.3331|0.3331|0.1915|0.1915|0.1107|0.1107|0.0562|0.0562|0.0481|0.0481
15.186|12.1990|12.1990|60.6830|60.6830|109.1670|109.1670|109.1670|109.1670|59.5230|59.5230|9.8790|9.8790|7.7940|7.7940|5.7090|5.7090|20.4395|20.4395|21.2111|21.2111|11.1912|11.1912|9.0938|9.0938|3.9478|3.9478|5.1793|5.1793|2.2986|2.2986|2.7141|2.7141|1.8413|1.8413|2.1093|2.1093|1.3029|1.3029|0.8258|0.8258|0.5909|0.5909|0.4872|0.4872|0.5427|0.5427|0.3997|0.3997|0.2772|0.2772|0.1245|0.1245|0.0965|0.0965|0.0717|0.0717|0.0591|0.0591|0.0547|0.0547
15.209|1.1477|1.1477|48.8583|48.8583|96.5690|96.5690|96.5690|96.5690|48.9487|48.9487|1.3285|1.3285|5.1263|5.1263|8.9241|8.9241|27.9113|27.9113|25.2481|25.2481|9.8618|9.8618|12.4177|12.4177|5.4541|5.4541|5.4438|5.4438|3.1172|3.1172|2.1730|2.1730|2.7204|2.7204|1.6193|1.6193|1.1859|1.1859|0.7946|0.7946|0.3866|0.3866|0.3339|0.3339|0.4234|0.4234|0.2973|0.2973|0.2654|0.2654|0.0929|0.0929|0.0467|0.0467|0.0282|0.0282|0.0227|0.0227|0.0210|0.0210
15.232|46.0884|46.0884|56.0940|56.0940|66.0995|66.0995|66.0995|66.0995|63.7096|63.7096|61.3197|61.3197|46.8970|46.8970|32.4744|32.4744|27.7501|27.7501|13.5171|13.5171|6.7151|6.7151|8.4477|8.4477|6.2911|6.2911|5.5606|5.5606|2.9881|2.9881|4.2334|4.2334|3.7341|3.7341|2.7243|2.7243|1.0967|1.0967|0.8911|0.8911|0.5772|0.5772|0.4682|0.4682|0.5532|0.5532|0.5805|0.5805|0.9020|0.9020|0.6530|0.6530|0.7523|0.7523|0.6645|0.6645|0.3675|0.3675|0.2079|0.2079
15.256|2.3608|2.3608|9.0084|9.0084|15.6559|15.6559|15.6559|15.6559|63.0788|63.0788|110.5018|110.5018|79.1813|79.1813|47.8608|47.8608|41.3913|41.3913|22.7496|22.7496|11.6167|11.6167|11.3531|11.3531|5.6647|5.6647|3.6171|3.6171|4.5667|4.5667|3.8319|3.8319|3.1454|3.1454|1.4349|1.4349|0.8571|0.8571|0.7787|0.7787|0.3358|0.3358|0.4692|0.4692|0.5337|0.5337|0.4166|0.4166|0.6442|0.6442|0.5812|0.5812|0.5880|0.5880|0.6031|0.6031|0.3852|0.3852|0.1610|0.1610
15.279|9.4889|9.4889|14.4703|14.4703|19.4517|19.4517|19.4517|19.4517|61.5332|61.5332|103.6147|103.6147|70.5748|70.5748|37.5348|37.5348|42.8496|42.8496|27.4002|27.4002|16.6477|16.6477|16.1795|16.1795|9.2385|9.2385|4.4555|4.4555|4.8916|4.8916|3.5283|3.5283|2.1003|2.1003|1.7632|1.7632|1.1567|1.1567|1.1642|1.1642|0.5886|0.5886|0.6949|0.6949|0.6463|0.6463|0.4562|0.4562|0.4100|0.4100|0.2107|0.2107|0.2178|0.2178|0.1833|0.1833|0.1247|0.1247|0.1194|0.1194
15.302|27.5971|27.5971|32.7656|32.7656|37.9341|37.9341|37.9341|37.9341|60.1250|60.1250|82.3159|82.3159|55.1990|55.1990|28.0820|28.0820|34.2972|34.2972|32.0661|32.0661|23.2290|23.2290|17.3974|17.3974|8.0672|8.0672|9.5507|9.5507|5.3616|5.3616|3.1046|3.1046|0.8839|0.8839|0.6494|0.6494|0.6371|0.6371|0.6047|0.6047|0.4452|0.4452|0.3776|0.3776|0.5332|0.5332|0.1990|0.1990|0.2197|0.2197|0.0614|0.0614|0.0518|0.0518|0.0269|0.0269|0.0154|0.0154|0.0109|0.0109
15.325|12.9007|12.9007|18.1621|18.1621|23.4236|23.4236|23.4236|23.4236|56.1811|56.1811|88.9386|88.9386|54.1317|54.1317|19.3248|19.3248|38.9258|38.9258|45.8052|45.8052|24.7538|24.7538|21.3387|21.3387|13.1223|13.1223|12.7670|12.7670|8.7494|8.7494|3.9045|3.9045|2.8360|2.8360|2.0939|2.0939|1.3466|1.3466|1.1897|1.1897|1.0188|1.0188|0.8177|0.8177|0.6271|0.6271|0.5464|0.5464|0.4248|0.4248|0.3002|0.3002|0.2476|0.2476|0.2028|0.2028|0.1725|0.1725|0.1606|0.1606
15.348|20.0545|20.0545|24.9920|24.9920|29.9294|29.9294|29.9294|29.9294|56.2326|56.2326|82.5358|82.5358|54.8565|54.8565|27.1771|27.1771|40.5806|40.5806|35.4548|35.4548|23.4892|23.4892|21.8849|21.8849|13.3911|13.3911|9.5214|9.5214|6.2085|6.2085|2.4676|2.4676|1.1070|1.1070|0.8744|0.8744|0.5423|0.5423|0.8094|0.8094|0.4602|0.4602|0.3670|0.3670|0.3516|0.3516|0.2801|0.2801|0.2178|0.2178|0.1224|0.1224|0.0918|0.0918|0.0771|0.0771|0.0656|0.0656|0.0609|0.0609
15.372|2.0468|2.0468|6.8019|6.8019|11.5570|11.5570|11.5570|11.5570|56.0560|56.0560|100.5551|100.5551|74.4228|74.4228|48.2905|48.2905|38.1416|38.1416|20.2608|20.2608|17.7330|17.7330|19.0183|19.0183|13.1368|13.1368|13.9723|13.9723|8.7144|8.7144|2.7094|2.7094|1.3427|1.3427|1.3050|1.3050|0.7924|0.7924|0.8357|0.8357|0.5822|0.5822|0.4273|0.4273|0.3954|0.3954|0.2995|0.2995|0.2569|0.2569|0.1676|0.1676|0.1366|0.1366|0.1088|0.1088|0.0930|0.0930|0.0864|0.0864
15.395|4.9497|4.9497|10.2835|10.2835|15.6173|15.6173|15.6173|15.6173|53.3178|53.3178|91.0184|91.0184|64.6398|64.6398|38.2612|38.2612|36.3629|36.3629|22.6362|22.6362|22.2508|22.2508|19.9993|19.9993|11.4449|11.4449|10.2876|10.2876|8.9256|8.9256|5.2328|5.2328|2.6122|2.6122|2.3307|2.3307|1.4919|1.4919|1.2455|1.2455|1.1740|1.1740|0.9248|0.9248|0.7276|0.7276|0.5657|0.5657|0.4609|0.4609|0.3344|0.3344|0.2847|0.2847|0.2326|0.2326|0.2000|0.2000|0.1862|0.1862
15.418|24.0238|24.0238|17.0983|17.0983|10.1727|10.1727|10.1727|10.1727|34.7615|34.7615|59.3503|59.3503|37.0449|37.0449|14.7395|14.7395|43.6917|43.6917|47.0333|47.0333|23.8625|23.8625|34.7819|34.7819|36.3666|36.3666|17.8494|17.8494|9.8723|9.8723|5.0585|5.0585|4.7757|4.7757|3.0636|3.0636|2.4955|2.4955|1.5724|1.5724|1.6928|1.6928|2.5752|2.5752|1.5423|1.5423|1.5097|1.5097|1.8463|1.8463|1.3101|1.3101|1.6148|1.6148|0.9860|0.9860|0.6977|0.6977|0.3885|0.3885
15.441|8.9489|8.9489|22.5869|22.5869|36.2250|36.2250|36.2250|36.2250|39.7732|39.7732|43.3214|43.3214|51.2387|51.2387|59.1561|59.1561|94.4026|94.4026|72.3000|72.3000|16.8179|16.8179|8.3081|8.3081|6.5617|6.5617|9.4225|9.4225|5.1828|5.1828|3.2508|3.2508|2.0908|2.0908|2.0733|2.0733|1.6448|1.6448|0.8787|0.8787|1.0202|1.0202|1.7807|1.7807|1.9654|1.9654|1.9385|1.9385|1.8863|1.8863|1.4446|1.4446|1.1166|1.1166|0.7363|0.7363|0.3635|0.3635|0.1294|0.1294
15.464|19.5302|19.5302|30.9320|30.9320|42.3338|42.3338|42.3338|42.3338|29.9894|29.9894|17.6450|17.6450|35.7154|35.7154|53.7859|53.7859|85.8893|85.8893|66.3605|66.3605|8.3349|8.3349|10.1060|10.1060|10.8677|10.8677|8.8846|8.8846|4.2538|4.2538|1.9930|1.9930|1.6727|1.6727|1.6004|1.6004|1.8468|1.8468|1.1617|1.1617|1.3442|1.3442|1.6102|1.6102|2.4396|2.4396|2.4434|2.4434|3.1287|3.1287|1.9591|1.9591|1.2659|1.2659|0.7775|0.7775|0.3654|0.3654|0.1733|0.1733
15.488|10.0127|10.0127|31.1522|31.1522|52.2916|52.2916|52.2916|52.2916|33.9743|33.9743|15.6569|15.6569|10.5092|10.5092|5.3614|5.3614|47.8634|47.8634|60.2205|60.2205|19.2692|19.2692|17.5818|17.5818|12.5923|12.5923|5.6204|5.6204|2.3639|2.3639|1.5394|1.5394|1.4259|1.4259|1.3488|1.3488|1.1972|1.1972|1.0053|1.0053|0.9851|0.9851|1.8040|1.8040|2.1532|2.1532|2.1450|2.1450|2.9790|2.9790|2.0217|2.0217|1.2040|1.2040|0.6575|0.6575|0.3139|0.3139|0.1857|0.1857
15.511|17.2915|17.2915|32.3285|32.3285|47.3655|47.3655|47.3655|47.3655|42.0168|42.0168|36.6680|36.6680|23.5301|23.5301|10.3921|10.3921|35.6746|35.6746|37.6817|37.6817|8.3118|8.3118|11.0935|11.0935|8.9731|8.9731|8.1669|8.1669|3.1401|3.1401|1.8418|1.8418|1.2459|1.2459|1.1674|1.1674|0.8122|0.8122|0.9401|0.9401|0.7581|0.7581|1.1965|1.1965|1.2004|1.2004|1.4329|1.4329|1.8205|1.8205|1.3638|1.3638|1.0200|1.0200|0.4559|0.4559|0.2160|0.2160|0.0826|0.0826
15.534|9.7169|9.7169|33.9434|33.9434|58.1698|58.1698|58.1698|58.1698|43.6316|43.6316|29.0935|29.0935|24.8823|24.8823|20.6710|20.6710|21.1984|21.1984|23.2719|23.2719|17.7382|17.7382|17.3240|17.3240|8.8401|8.8401|5.5674|5.5674|3.2324|3.2324|2.2301|2.2301|0.9593|0.9593|0.8306|0.8306|0.8385|0.8385|0.5957|0.5957|0.6808|0.6808|0.8617|0.8617|1.0516|1.0516|0.9509|0.9509|1.3032|1.3032|1.0510|1.0510|0.5951|0.5951|0.3010|0.3010|0.1307|0.1307|0.0421|0.0421
15.557|9.6770|9.6770|33.5113|33.5113|57.3457|57.3457|57.3457|57.3457|41.2517|41.2517|25.1577|25.1577|24.6421|24.6421|24.1266|24.1266|23.3733|23.3733|22.0568|22.0568|14.6798|14.6798|15.3280|15.3280|7.7630|7.7630|3.7339|3.7339|3.7593|3.7593|2.0947|2.0947|1.3038|1.3038|1.0937|1.0937|0.5585|0.5585|0.4437|0.4437|0.4909|0.4909|0.8245|0.8245|0.6513|0.6513|0.8026|0.8026|0.6471|0.6471|0.5827|0.5827|0.3402|0.3402|0.1631|0.1631|0.0751|0.0751|0.0342|0.0342
15.581|14.7915|14.7915|36.1646|36.1646|57.5377|57.5377|57.5377|57.5377|39.3839|39.3839|21.2302|21.2302|19.5363|19.5363|17.8424|17.8424|17.7739|17.7739|11.8722|11.8722|7.0714|7.0714|5.7182|5.7182|8.0414|8.0414|7.4568|7.4568|2.9967|2.9967|2.4992|2.4992|2.0364|2.0364|1.2981|1.2981|1.4358|1.4358|1.0906|1.0906|0.9792|0.9792|0.9360|0.9360|0.6442|0.6442|0.5617|0.5617|0.6272|0.6272|0.4355|0.4355|0.2408|0.2408|0.1873|0.1873|0.1452|0.1452|0.1281|0.1281
15.604|24.4268|24.4268|34.7380|34.7380|45.0491|45.0491|45.0491|45.0491|59.4814|59.4814|73.9136|73.9136|82.2964|82.2964|90.6792|90.6792|80.1222|80.1222|43.0027|43.0027|16.1789|16.1789|13.7572|13.7572|14.3448|14.3448|6.1586|6.1586|2.9082|2.9082|3.8164|3.8164|4.0706|4.0706|3.8302|3.8302|3.6577|3.6577|1.3203|1.3203|2.0916|2.0916|3.6419|3.6419|2.5102|2.5102|2.2724|2.2724|1.5204|1.5204|1.0061|1.0061|1.3739|1.3739|0.9400|0.9400|0.6390|0.6390|0.3289|0.3289
15.627|13.1096|13.1096|11.0257|11.0257|8.9418|8.9418|8.9418|8.9418|63.1708|63.1708|117.3999|117.3999|68.9862|68.9862|20.5725|20.5725|24.8245|24.8245|17.8219|17.8219|12.2529|12.2529|12.6732|12.6732|8.5674|8.5674|7.9143|7.9143|6.1942|6.1942|2.9295|2.9295|0.9395|0.9395|0.7667|0.7667|0.4344|0.4344|0.3262|0.3262|0.3756|0.3756|0.5767|0.5767|0.5959|0.5959|0.6060|0.6060|0.8450|0.8450|0.6489|0.6489|0.5868|0.5868|0.6261|0.6261|0.3802|0.3802|0.2219|0.2219
15.650|59.6447|59.6447|92.1434|92.1434|124.6422|124.6422|124.6422|124.6422|129.5922|129.5922|134.5421|134.5421|82.0376|82.0376|29.5330|29.5330|25.5696|25.5696|19.2434|19.2434|12.9908|12.9908|9.0007|9.0007|4.9955|4.9955|5.8867|5.8867|4.3785|4.3785|2.9880|2.9880|1.6489|1.6489|1.1000|1.1000|1.0492|1.0492|0.8365|0.8365|0.6517|0.6517|0.6499|0.6499|0.5884|0.5884|0.4453|0.4453|0.5098|0.5098|0.4250|0.4250|0.4032|0.4032|0.2809|0.2809|0.2027|0.2027|0.1427|0.1427
15.673|40.0076|40.0076|76.0274|76.0274|112.0472|112.0472|112.0472|112.0472|67.2378|67.2378|22.4284|22.4284|25.3863|25.3863|28.3442|28.3442|30.7877|30.7877|27.8804|27.8804|12.9946|12.9946|7.5904|7.5904|4.6490|4.6490|2.9234|2.9234|2.0871|2.0871|2.2639|2.2639|2.6415|2.6415|1.7339|1.7339|1.2307|1.2307|1.0540|1.0540|0.8426|0.8426|0.8101|0.8101|0.5387|0.5387|0.3526|0.3526|0.4844|0.4844|0.2434|0.2434|0.2442|0.2442|0.1819|0.1819|0.1453|0.1453|0.1354|0.1354
15.697|23.1719|23.1719|72.1606|72.1606|121.1493|121.1493|121.1493|121.1493|104.9196|104.9196|88.6900|88.6900|57.9746|57.9746|27.2593|27.2593|18.3493|18.3493|14.7659|14.7659|9.6219|9.6219|4.4230|4.4230|2.7500|2.7500|2.0726|2.0726|2.0443|2.0443|2.5474|2.5474|2.6234|2.6234|0.9541|0.9541|0.4733|0.4733|0.4496|0.4496|0.2735|0.2735|0.3549|0.3549|0.3712|0.3712|0.3254|0.3254|0.3278|0.3278|0.1345|0.1345|0.0895|0.0895|0.0705|0.0705|0.0541|0.0541|0.0499|0.0499
15.720|14.5376|14.5376|44.0505|44.0505|73.5633|73.5633|73.5633|73.5633|56.1732|56.1732|38.7830|38.7830|22.7503|22.7503|6.7176|6.7176|9.0395|9.0395|9.0340|9.0340|6.1060|6.1060|4.0897|4.0897|2.7483|2.7483|3.2567|3.2567|2.7563|2.7563|1.6768|1.6768|1.0588|1.0588|0.5405|0.5405|0.5205|0.5205|0.4011|0.4011|0.3648|0.3648|0.5318|0.5318|0.7035|0.7035|0.5552|0.5552|0.4442|0.4442|0.2012|0.2012|0.1515|0.1515|0.0752|0.0752|0.0352|0.0352|0.0290|0.0290
15.743|10.7034|10.7034|14.7473|14.7473|18.7912|18.7912|18.7912|18.7912|16.1593|16.1593|13.5275|13.5275|10.7575|10.7575|7.9874|7.9874|9.0216|9.0216|8.7360|8.7360|8.2831|8.2831|5.8365|5.8365|2.3347|2.3347|3.8038|3.8038|3.1923|3.1923|2.0580|2.0580|1.0967|1.0967|0.6977|0.6977|0.4852|0.4852|0.6057|0.6057|0.4905|0.4905|0.5144|0.5144|0.5226|0.5226|0.4221|0.4221|0.3279|0.3279|0.1832|0.1832|0.1260|0.1260|0.0704|0.0704|0.0547|0.0547|0.0503|0.0503
15.766|0.1303|0.1303|6.0901|6.0901|12.0499|12.0499|12.0499|12.0499|9.2199|9.2199|6.3899|6.3899|5.3786|5.3786|4.3672|4.3672|11.5636|11.5636|12.8464|12.8464|6.3978|6.3978|2.7776|2.7776|4.4076|4.4076|8.1473|8.1473|4.1922|4.1922|2.2157|2.2157|1.1964|1.1964|0.9419|0.9419|0.6117|0.6117|0.6519|0.6519|0.5186|0.5186|0.3915|0.3915|0.3196|0.3196|0.2744|0.2744|0.2584|0.2584|0.1086|0.1086|0.0918|0.0918|0.0651|0.0651|0.0590|0.0590|0.0546|0.0546
15.790|18.1766|18.1766|20.0264|20.0264|21.8763|21.8763|21.8763|21.8763|27.2013|27.2013|32.5264|32.5264|35.4027|35.4027|38.2791|38.2791|37.0842|37.0842|28.5732|28.5732|16.4098|16.4098|12.0292|12.0292|13.5585|13.5585|13.2649|13.2649|8.7335|8.7335|4.6182|4.6182|2.0651|2.0651|2.4560|2.4560|1.9913|1.9913|1.4530|1.4530|1.6701|1.6701|1.0670|1.0670|1.3726|1.3726|1.0083|1.0083|1.1462|1.1462|0.9126|0.9126|1.0452|1.0452|0.8130|0.8130|0.6203|0.6203|0.3625|0.3625
15.813|6.2323|6.2323|20.4664|20.4664|34.7004|34.7004|34.7004|34.7004|39.7002|39.7002|44.7001|44.7001|48.7474|48.7474|52.7948|52.7948|44.5771|44.5771|30.9867|30.9867|20.3243|20.3243|13.0731|13.0731|9.5018|9.5018|8.5326|8.5326|6.7011|6.7011|3.9336|3.9336|2.0829|2.0829|1.7606|1.7606|2.0017|2.0017|1.2733|1.2733|0.8574|0.8574|0.8629|0.8629|1.0961|1.0961|0.9819|0.9819|1.3576|1.3576|1.1147|1.1147|1.0666|1.0666|1.1509|1.1509|0.6220|0.6220|0.3100|0.3100
15.836|41.5128|41.5128|54.5084|54.5084|67.5039|67.5039|67.5039|67.5039|42.5836|42.5836|17.6632|17.6632|36.2532|36.2532|54.8433|54.8433|37.3171|37.3171|21.0069|21.0069|22.3367|22.3367|15.4300|15.4300|6.3381|6.3381|10.4067|10.4067|6.8526|6.8526|2.2934|2.2934|2.4585|2.4585|1.9433|1.9433|1.1387|1.1387|0.7691|0.7691|1.0466|1.0466|0.8097|0.8097|1.0048|1.0048|0.6160|0.6160|0.8195|0.8195|0.5393|0.5393|0.5301|0.5301|0.4908|0.4908|0.3678|0.3678|0.2297|0.2297
15.859|32.6725|32.6725|44.5318|44.5318|56.3911|56.3911|56.3911|56.3911|46.6073|46.6073|36.8235|36.8235|43.7622|43.7622|50.7009|50.7009|30.5589|30.5589|15.1030|15.1030|18.7060|18.7060|20.3993|20.3993|7.2749|7.2749|4.7531|4.7531|4.0226|4.0226|2.6254|2.6254|3.3023|3.3023|2.3226|2.3226|1.3666|1.3666|1.2016|1.2016|0.9822|0.9822|0.6854|0.6854|0.9279|0.9279|0.8053|0.8053|0.6568|0.6568|0.4451|0.4451|0.2914|0.2914|0.2145|0.2145|0.1137|0.1137|0.1092|0.1092
15.882|15.9854|15.9854|28.3481|28.3481|40.7108|40.7108|40.7108|40.7108|43.7306|43.7306|46.7504|46.7504|50.1204|50.1204|53.4904|53.4904|43.6242|43.6242|41.4143|41.4143|24.9027|24.9027|5.6763|5.6763|7.3310|7.3310|5.9430|5.9430|4.9240|4.9240|3.3494|3.3494|2.4121|2.4121|1.7277|1.7277|1.6381|1.6381|1.1892|1.1892|1.9043|1.9043|1.3029|1.3029|1.0180|1.0180|0.9133|0.9133|0.5292|0.5292|0.2677|0.2677|0.1632|0.1632|0.1404|0.1404|0.1075|0.1075|0.0986|0.0986
15.906|33.1878|33.1878|49.5480|49.5480|65.9082|65.9082|65.9082|65.9082|39.3320|39.3320|12.7558|12.7558|29.6630|29.6630|46.5703|46.5703|37.3728|37.3728|24.0858|24.0858|19.5837|19.5837|9.8750|9.8750|8.7114|8.7114|10.0064|10.0064|7.6293|7.6293|5.2647|5.2647|3.9484|3.9484|2.4575|2.4575|2.9316|2.9316|2.5428|2.5428|2.3822|2.3822|1.3695|1.3695|1.4431|1.4431|1.1957|1.1957|0.8266|0.8266|0.4138|0.4138|0.3539|0.3539|0.2416|0.2416|0.1939|0.1939|0.1759|0.1759
15.929|22.6561|22.6561|36.0432|36.0432|49.4303|49.4303|49.4303|49.4303|44.6833|44.6833|39.9363|39.9363|42.3580|42.3580|44.7797|44.7797|34.8468|34.8468|24.0139|24.0139|16.8711|16.8711|16.4774|16.4774|12.3044|12.3044|11.6761|11.6761|6.7879|6.7879|4.8826|4.8826|4.0449|4.0449|3.3833|3.3833|2.2812|2.2812|1.5250|1.5250|1.3111|1.3111|1.1714|1.1714|1.0745|1.0745|0.5068|0.5068|0.4172|0.4172|0.2915|0.2915|0.2123|0.2123|0.1801|0.1801|0.1553|0.1553|0.1438|0.1438
15.952|12.1612|12.1612|25.5548|25.5548|38.9484|38.9484|38.9484|38.9484|42.6885|42.6885|46.4285|46.4285|45.9283|45.9283|45.4282|45.4282|37.5387|37.5387|18.6646|18.6646|9.8867|9.8867|10.0881|10.0881|9.0024|9.0024|10.2869|10.2869|5.1192|5.1192|3.4568|3.4568|4.1698|4.1698|4.0283|4.0283|1.9815|1.9815|0.6471|0.6471|0.9487|0.9487|0.5005|0.5005|0.6721|0.6721|0.3927|0.3927|0.3230|0.3230|0.1130|0.1130|0.0579|0.0579|0.0341|0.0341|0.0295|0.0295|0.0279|0.0279
15.975|16.4510|16.4510|37.5753|37.5753|58.6996|58.6996|58.6996|58.6996|55.0602|55.0602|51.4208|51.4208|41.6592|41.6592|31.8976|31.8976|28.4746|28.4746|39.0990|39.0990|30.7576|30.7576|19.5508|19.5508|16.1382|16.1382|11.5569|11.5569|7.5394|7.5394|6.6557|6.6557|6.9283|6.9283|7.4273|7.4273|5.3051|5.3051|2.2469|2.2469|3.4122|3.4122|6.3648|6.3648|3.2946|3.2946|2.5373|2.5373|1.3050|1.3050|0.9675|0.9675|1.1696|1.1696|0.8600|0.8600|0.6104|0.6104|0.3362|0.3362
15.999|16.2748|16.2748|33.2550|33.2550|50.2351|50.2351|50.2351|50.2351|108.7546|108.7546|167.2742|167.2742|87.4379|87.4379|7.6016|7.6016|32.0919|32.0919|38.9308|38.9308|29.3643|29.3643|31.0455|31.0455|15.3364|15.3364|7.9891|7.9891|7.8139|7.8139|6.3755|6.3755|3.9717|3.9717|3.6374|3.6374|2.8981|2.8981|2.2935|2.2935|1.6692|1.6692|1.6019|1.6019|0.9972|0.9972|1.4343|1.4343|0.9750|0.9750|0.7694|0.7694|0.6062|0.6062|0.7176|0.7176|0.4875|0.4875|0.3346|0.3346
16.022|6.3502|6.3502|55.7335|55.7335|105.1169|105.1169|105.1169|105.1169|99.4367|99.4367|93.7564|93.7564|81.9731|81.9731|70.1898|70.1898|54.7837|54.7837|28.5528|28.5528|25.5278|25.5278|22.4758|22.4758|16.1976|16.1976|12.0668|12.0668|10.7311|10.7311|8.1503|8.1503|6.1875|6.1875|4.4968|4.4968|3.8834|3.8834|2.8892|2.8892|2.3454|2.3454|1.9719|1.9719|1.3708|1.3708|1.1507|1.1507|0.9394|0.9394|0.7610|0.7610|0.6339|0.6339|0.5059|0.5059|0.4452|0.4452|0.3996|0.3996
16.045|42.5450|42.5450|88.0791|88.0791|133.6133|133.6133|133.6133|133.6133|93.7342|93.7342|53.8551|53.8551|42.0750|42.0750|30.2949|30.2949|22.6147|22.6147|10.5761|10.5761|14.7139|14.7139|16.4702|16.4702|12.8789|12.8789|15.6141|15.6141|8.4318|8.4318|3.9212|3.9212|3.0867|3.0867|2.6716|2.6716|1.7827|1.7827|1.4261|1.4261|1.2582|1.2582|0.8632|0.8632|0.7890|0.7890|0.6039|0.6039|0.4470|0.4470|0.3567|0.3567|0.3112|0.3112|0.2643|0.2643|0.2154|0.2154|0.2012|0.2012
16.068|45.4499|45.4499|98.0050|98.0050|150.5601|150.5601|150.5601|150.5601|77.2198|77.2198|3.8796|3.8796|40.5730|40.5730|77.2664|77.2664|59.3477|59.3477|39.9359|39.9359|19.1543|19.1543|9.8861|9.8861|10.9058|10.9058|10.3601|10.3601|9.3487|9.3487|5.5649|5.5649|3.2080|3.2080|2.3143|2.3143|1.9033|1.9033|1.4632|1.4632|1.2131|1.2131|1.1602|1.1602|0.8500|0.8500|0.6821|0.6821|0.4750|0.4750|0.3805|0.3805|0.3277|0.3277|0.2703|0.2703|0.2297|0.2297|0.2138|0.2138
16.091|6.3140|6.3140|53.6308|53.6308|100.9476|100.9476|100.9476|100.9476|86.0417|86.0417|71.1358|71.1358|73.2410|73.2410|75.3461|75.3461|52.3754|52.3754|29.1048|29.1048|20.2488|20.2488|9.3155|9.3155|11.7959|11.7959|10.8543|10.8543|8.8694|8.8694|5.7473|5.7473|3.5507|3.5507|2.6639|2.6639|2.4105|2.4105|1.7685|1.7685|1.4713|1.4713|1.1462|1.1462|0.9679|0.9679|0.7416|0.7416|0.6257|0.6257|0.4666|0.4666|0.3939|0.3939|0.3256|0.3256|0.2788|0.2788|0.2594|0.2594
16.115|16.8644|16.8644|21.3453|21.3453|25.8262|25.8262|25.8262|25.8262|34.4725|34.4725|43.1188|43.1188|50.7660|50.7660|58.4131|58.4131|39.8150|39.8150|26.9387|26.9387|18.9746|18.9746|9.3302|9.3302|12.3005|12.3005|18.5231|18.5231|7.4223|7.4223|1.4590|1.4590|0.5874|0.5874|0.6156|0.6156|0.8015|0.8015|0.2665|0.2665|0.5561|0.5561|0.3555|0.3555|0.3864|0.3864|0.2095|0.2095|0.1175|0.1175|0.0381|0.0381|0.0242|0.0242|0.0093|0.0093|0.0072|0.0072|0.0063|0.0063
16.138|15.9528|15.9528|28.0404|28.0404|40.1279|40.1279|40.1279|40.1279|36.4225|36.4225|32.7171|32.7171|57.7254|57.7254|82.7336|82.7336|50.3515|50.3515|32.7199|32.7199|22.8985|22.8985|10.7553|10.7553|15.4434|15.4434|14.4452|14.4452|4.6779|4.6779|2.1807|2.1807|1.4733|1.4733|1.2835|1.2835|0.8983|0.8983|0.5255|0.5255|0.7367|0.7367|0.5234|0.5234|0.4823|0.4823|0.3185|0.3185|0.2036|0.2036|0.1522|0.1522|0.1276|0.1276|0.1035|0.1035|0.0884|0.0884|0.0823|0.0823
16.161|23.8272|23.8272|23.4964|23.4964|23.1655|23.1655|23.1655|23.1655|32.0387|32.0387|40.9119|40.9119|60.7113|60.7113|80.5106|80.5106|50.3521|50.3521|20.9943|20.9943|22.7798|22.7798|12.9920|12.9920|13.4881|13.4881|12.2800|12.2800|5.1768|5.1768|3.3591|3.3591|4.8105|4.8105|3.4819|3.4819|1.7392|1.7392|0.5991|0.5991|0.9034|0.9034|1.7617|1.7617|2.1713|2.1713|2.2224|2.2224|2.2386|2.2386|1.0176|1.0176|1.1946|1.1946|0.7917|0.7917|0.7580|0.7580|0.4268|0.4268
